WorkDate,Customer,Location,BusinessType,OrderCount,NumberOfPieces,TotalRevenue
2020-05-23,Home Goods,Sacramento,Middle Mile,6,24,101.6
2020-05-23,Shein,New York,Middle Mile,3,21,416.32
2020-05-23,Starbucks,Minneapolis,Middle Mile,3,18,270.42
2020-05-23,Shein,Sacramento,Middle Mile,3,15,149.86
2020-05-23,Starbucks,Milwaukee,Middle Mile,6,30,259.52
2020-05-23,Home Depot,Milwaukee,Final Mile,3,15,541.01
2020-05-23,Starbucks,Miami,Middle Mile,6,30,130.41
2020-05-23,Starbucks,Detroit,Middle Mile,2,10,162.1
2020-05-23,Starbucks,Birmingham,Middle Mile,6,30,290.68
2020-05-23,Starbucks,Seattle,Middle Mile,7,28,426.48
2020-05-23,Shein,Los Angeles,Middle Mile,1,6,39.03
2020-05-23,Starbucks,Nashville,Middle Mile,6,24,368.41
2020-05-23,Starbucks,San Francisco,Middle Mile,6,36,256.11
2020-05-23,Starbucks,Houston,Middle Mile,6,36,375.99
2020-05-23,Shein,Milwaukee,Middle Mile,6,24,553.89
2020-05-23,Shein,Dallas,Middle Mile,6,30,627.67
2020-05-23,Shein,Detroit,Middle Mile,5,25,199.05
2020-05-23,Shein,Chicago,Middle Mile,4,20,271.07
2020-05-23,Starbucks,New York,Middle Mile,5,25,154.09
2020-05-23,Home Depot,San Diego,Final Mile,7,35,480.05
2020-05-23,Costco,Nashville,First Mile,2,12,375.97
2020-05-23,Costco,Seattle,First Mile,2,10,215.55
2020-05-23,Amazon,Chicago,Final Mile,7,35,383.91
2020-05-23,Amazon,Atlanta,Final Mile,7,35,788.1
2020-05-23,Amazon,Los Angeles,Final Mile,5,25,429.49
2020-05-23,Amazon,San Diego,Final Mile,7,35,234.96
2020-05-23,Amazon,Houston,Final Mile,3,15,80.84
2020-05-23,Amazon,New York,Final Mile,3,15,348.79
2020-05-23,Amazon,Nashville,Final Mile,2,10,202.5
2020-05-23,Amazon,Minneapolis,Final Mile,5,20,411.45
2020-05-23,Amazon,Dallas,Final Mile,7,35,790.11
2020-05-23,Amazon,Tampa Bay,Final Mile,7,28,312.21
2020-05-23,Amazon,Sacramento,Final Mile,2,12,270.72
2020-05-23,Walmart,Milwaukee,Middle Mile,3,15,233.55
2020-05-23,Target,Atlanta,Middle Mile,6,30,253.91
2020-05-23,Target,San Francisco,Middle Mile,4,20,202.14
2020-05-23,Target,Tampa Bay,Middle Mile,4,20,81.95
2020-05-23,Amazon,San Francisco,Final Mile,5,30,150.34
2020-05-23,Target,Sacramento,Middle Mile,7,35,267.79
2020-05-23,Target,Nashville,Middle Mile,7,28,346.0
2020-05-23,Costco,Detroit,First Mile,1,5,104.42
2020-05-23,Costco,Minneapolis,First Mile,3,15,592.4
2020-05-23,Costco,San Diego,First Mile,4,20,443.6
2020-05-23,Costco,Birmingham,First Mile,1,5,78.08
2020-05-23,Costco,Houston,First Mile,1,5,70.43
2020-05-23,Costco,New York,First Mile,3,15,222.83
2020-05-23,Costco,Dallas,First Mile,2,10,215.0
2020-05-23,Costco,Milwaukee,First Mile,1,4,44.41
2020-05-23,Costco,Miami,First Mile,3,15,507.6
2020-05-23,Target,Dallas,Middle Mile,7,35,268.72
2020-05-23,Target,Los Angeles,Middle Mile,4,20,292.68
2020-05-23,Target,Seattle,Middle Mile,4,16,398.25
2020-05-23,Costco,Los Angeles,First Mile,3,18,416.26
2020-05-23,Target,Chicago,Middle Mile,9,45,540.93
2020-05-24,Home Goods,Houston,Middle Mile,4,16,230.7
2020-05-24,Home Goods,New York,Middle Mile,2,10,181.35
2020-05-24,Home Goods,Birmingham,Middle Mile,6,30,209.95
2020-05-24,Home Goods,Los Angeles,Middle Mile,5,25,253.17
2020-05-24,Home Goods,Miami,Middle Mile,5,25,297.18
2020-05-24,T.J. Maxx,Seattle,Middle Mile,3,15,152.11
2020-05-24,T.J. Maxx,Chicago,Middle Mile,6,30,271.03
2020-05-24,Home Depot,Detroit,Final Mile,7,42,1662.17
2020-05-24,Home Depot,Sacramento,Final Mile,6,30,1357.28
2020-05-24,Chipotle,Tampa Bay,Final Mile,3,15,165.74
2020-05-24,Home Depot,Dallas,Final Mile,7,35,702.16
2020-05-24,T.J. Maxx,Milwaukee,Middle Mile,8,40,158.45
2020-05-24,Lowes,Milwaukee,Final Mile,1,5,150.13
2020-05-24,Starbucks,Houston,Middle Mile,6,30,313.33
2020-05-24,Shein,Houston,Middle Mile,2,10,111.65
2020-05-24,Shein,Tampa Bay,Middle Mile,6,30,689.35
2020-05-24,Shein,Los Angeles,Middle Mile,1,5,32.52
2020-05-24,Shein,Sacramento,Middle Mile,3,15,149.86
2020-05-24,Shein,Detroit,Middle Mile,5,25,199.05
2020-05-24,Shein,Dallas,Middle Mile,6,30,627.67
2020-05-24,Starbucks,Seattle,Middle Mile,7,35,533.1
2020-05-24,Starbucks,Dallas,Middle Mile,3,15,227.02
2020-05-24,Starbucks,Miami,Middle Mile,6,36,156.49
2020-05-24,Starbucks,San Diego,Middle Mile,6,36,631.31
2020-05-24,Starbucks,Minneapolis,Middle Mile,3,15,225.35
2020-05-24,Starbucks,Sacramento,Middle Mile,2,10,85.96
2020-05-24,Home Depot,Milwaukee,Final Mile,3,12,432.81
2020-05-24,Lowes,Chicago,Final Mile,4,20,1039.95
2020-05-24,Home Depot,Birmingham,Final Mile,2,10,749.53
2020-05-24,Costco,San Francisco,First Mile,2,10,355.74
2020-05-24,Costco,Detroit,First Mile,1,7,146.19
2020-05-24,Amazon,San Francisco,Final Mile,5,25,125.29
2020-05-24,Amazon,Los Angeles,Final Mile,5,25,429.49
2020-05-24,Amazon,New York,Final Mile,3,15,348.79
2020-05-24,Amazon,Birmingham,Final Mile,3,15,225.18
2020-05-24,Amazon,Minneapolis,Final Mile,5,30,617.18
2020-05-24,Amazon,Dallas,Final Mile,7,35,790.11
2020-05-24,Amazon,Tampa Bay,Final Mile,7,42,468.31
2020-05-24,Amazon,Sacramento,Final Mile,2,10,225.6
2020-05-24,Walmart,New York,Middle Mile,6,36,158.52
2020-05-24,Walmart,Milwaukee,Middle Mile,3,15,233.55
2020-05-24,Walmart,Chicago,Middle Mile,9,45,1060.22
2020-05-24,Target,Atlanta,Middle Mile,6,30,253.91
2020-05-24,Target,Milwaukee,Middle Mile,8,48,337.24
2020-05-24,Amazon,Chicago,Final Mile,7,42,460.69
2020-05-24,Target,Detroit,Middle Mile,6,30,156.68
2020-05-24,Target,San Francisco,Middle Mile,4,20,202.14
2020-05-24,Costco,Dallas,First Mile,2,12,258.0
2020-05-24,Costco,Minneapolis,First Mile,3,15,592.4
2020-05-24,Costco,Houston,First Mile,1,5,70.43
2020-05-24,Costco,Sacramento,First Mile,2,10,159.94
2020-05-24,Costco,Milwaukee,First Mile,1,5,55.51
2020-05-24,Costco,Chicago,First Mile,1,5,189.68
2020-05-24,Costco,Miami,First Mile,3,15,507.6
2020-05-24,Costco,Atlanta,First Mile,4,20,710.17
2020-05-24,Target,Dallas,Middle Mile,7,28,214.97
2020-05-24,Target,Los Angeles,Middle Mile,4,12,175.61
2020-05-24,Target,Tampa Bay,Middle Mile,4,24,98.34
2020-05-24,Costco,Nashville,First Mile,2,10,313.3
2020-05-25,Home Goods,Los Angeles,Middle Mile,28,140,1417.76
2020-05-25,Chick-Fil-A,Houston,Final Mile,29,116,1629.44
2020-05-25,Chick-Fil-A,Tampa Bay,Final Mile,28,140,1393.87
2020-05-25,Home Goods,Birmingham,Middle Mile,30,150,1049.77
2020-05-25,Home Goods,Detroit,Middle Mile,38,228,1475.71
2020-05-25,Home Depot,Seattle,Final Mile,13,52,1800.93
2020-05-25,Home Goods,Sacramento,Middle Mile,32,96,406.39
2020-05-25,Home Goods,Miami,Middle Mile,27,162,1925.74
2020-05-25,Home Goods,San Francisco,Middle Mile,31,186,1312.72
2020-05-25,T.J. Maxx,Chicago,Middle Mile,31,124,1120.24
2020-05-25,Chipotle,Seattle,Final Mile,41,164,795.42
2020-05-25,Home Goods,Chicago,Middle Mile,17,85,1114.08
2020-05-25,Chipotle,Atlanta,Final Mile,16,96,1640.69
2020-05-25,Shein,Nashville,Middle Mile,24,120,2603.03
2020-05-25,Chipotle,Milwaukee,Final Mile,20,100,1410.93
2020-05-25,Lowes,Milwaukee,Final Mile,8,40,1201.04
2020-05-25,Lowes,Detroit,Final Mile,11,44,360.11
2020-05-25,Lowes,Sacramento,Final Mile,21,105,4318.64
2020-05-25,Shein,New York,Middle Mile,16,96,1903.16
2020-05-25,Shein,Milwaukee,Middle Mile,33,165,3807.96
2020-05-25,Starbucks,Chicago,Middle Mile,35,210,3381.94
2020-05-25,Starbucks,New York,Middle Mile,26,156,961.54
2020-05-25,Starbucks,Nashville,Middle Mile,33,165,2532.83
2020-05-25,Starbucks,Dallas,Middle Mile,18,90,1362.14
2020-05-25,Starbucks,Tampa Bay,Middle Mile,15,75,324.85
2020-05-25,Starbucks,Minneapolis,Middle Mile,16,80,1201.86
2020-05-25,Home Depot,Miami,Final Mile,17,85,3533.17
2020-05-25,Chipotle,Miami,Final Mile,11,44,739.17
2020-05-25,Home Depot,Dallas,Final Mile,36,180,3611.12
2020-05-25,Home Depot,San Diego,Final Mile,37,185,2537.41
2020-05-25,Amazon,Chicago,Final Mile,36,180,1974.4
2020-05-25,Home Depot,Milwaukee,Final Mile,19,76,2741.14
2020-05-25,Amazon,San Francisco,Final Mile,26,156,781.78
2020-05-25,Amazon,Los Angeles,Final Mile,29,145,2491.01
2020-05-25,Amazon,San Diego,Final Mile,38,190,1275.48
2020-05-25,Amazon,Houston,Final Mile,19,76,409.6
2020-05-25,Amazon,New York,Final Mile,15,75,1743.94
2020-05-25,Amazon,Nashville,Final Mile,14,70,1417.52
2020-05-25,Amazon,Dallas,Final Mile,38,190,4289.14
2020-05-25,Amazon,Sacramento,Final Mile,11,55,1240.81
2020-05-25,Walmart,New York,Middle Mile,33,165,726.55
2020-05-25,Walmart,Milwaukee,Middle Mile,19,76,1183.34
2020-05-25,Target,Atlanta,Middle Mile,33,198,1675.83
2020-05-25,Target,Milwaukee,Middle Mile,40,200,1405.18
2020-05-25,Amazon,Tampa Bay,Final Mile,35,140,1561.04
2020-05-25,Target,Tampa Bay,Middle Mile,21,105,430.22
2020-05-25,Target,San Francisco,Middle Mile,21,126,1273.47
2020-05-25,Home Depot,Tampa Bay,Final Mile,22,110,8026.27
2020-05-25,Costco,Nashville,First Mile,13,65,2036.48
2020-05-25,Costco,Seattle,First Mile,13,52,1120.83
2020-05-25,Costco,Detroit,First Mile,7,35,730.94
2020-05-25,Costco,Birmingham,First Mile,6,30,468.48
2020-05-25,Home Depot,Nashville,Final Mile,46,276,7517.74
2020-05-25,Costco,Los Angeles,First Mile,15,75,1734.41
2020-05-25,Costco,Milwaukee,First Mile,8,40,444.07
2020-05-25,Costco,San Francisco,First Mile,11,55,1956.54
2020-05-25,Target,Los Angeles,Middle Mile,20,100,1463.42
2020-05-25,Target,Sacramento,Middle Mile,37,148,1132.38
2020-05-25,Costco,Houston,First Mile,9,45,633.9
2020-05-26,Chipotle,Chicago,Final Mile,43,258,3597.7
2020-05-26,Chipotle,Houston,Final Mile,30,120,1806.99
2020-05-26,Chick-Fil-A,Detroit,Final Mile,31,155,1175.84
2020-05-26,Chick-Fil-A,Tampa Bay,Final Mile,28,196,1951.42
2020-05-26,Home Goods,Los Angeles,Middle Mile,28,112,1134.2
2020-05-26,Home Depot,Houston,Final Mile,46,230,10608.74
2020-05-26,Home Depot,Seattle,Final Mile,13,65,2251.16
2020-05-26,Starbucks,Milwaukee,Middle Mile,30,150,1297.59
2020-05-26,Home Depot,Milwaukee,Final Mile,19,95,3426.42
2020-05-26,Home Depot,Nashville,Final Mile,46,276,7517.74
2020-05-26,Chipotle,Milwaukee,Final Mile,20,100,1410.93
2020-05-26,Home Goods,Tampa Bay,Middle Mile,19,95,795.63
2020-05-26,Chipotle,New York,Final Mile,34,170,2244.74
2020-05-26,Home Depot,Tampa Bay,Final Mile,22,110,8026.27
2020-05-26,Lowes,Detroit,Final Mile,11,55,450.14
2020-05-26,Shein,New York,Middle Mile,16,80,1585.97
2020-05-26,Shein,Los Angeles,Middle Mile,9,36,234.18
2020-05-26,Shein,Chicago,Middle Mile,24,144,1951.74
2020-05-26,Shein,Nashville,Middle Mile,24,120,2603.03
2020-05-26,Shein,Detroit,Middle Mile,25,150,1194.28
2020-05-26,Shein,Dallas,Middle Mile,34,204,4268.18
2020-05-26,Starbucks,San Francisco,Middle Mile,33,132,939.06
2020-05-26,Starbucks,Nashville,Middle Mile,33,198,3039.4
2020-05-26,Starbucks,Seattle,Middle Mile,35,175,2665.48
2020-05-26,Starbucks,Detroit,Middle Mile,12,48,778.1
2020-05-26,Starbucks,Dallas,Middle Mile,18,90,1362.14
2020-05-26,Lowes,Milwaukee,Final Mile,8,40,1201.04
2020-05-26,Costco,Nashville,First Mile,13,52,1629.18
2020-05-26,Home Depot,Sacramento,Final Mile,31,124,5610.09
2020-05-26,Costco,Minneapolis,First Mile,17,85,3356.93
2020-05-26,Costco,Seattle,First Mile,13,78,1681.25
2020-05-26,Amazon,Chicago,Final Mile,36,180,1974.4
2020-05-26,Amazon,Atlanta,Final Mile,38,190,4278.24
2020-05-26,Amazon,San Francisco,Final Mile,26,104,521.19
2020-05-26,Amazon,Los Angeles,Final Mile,29,116,1992.81
2020-05-26,Amazon,San Diego,Final Mile,38,190,1275.48
2020-05-26,Amazon,Birmingham,Final Mile,17,85,1276.0
2020-05-26,Amazon,Nashville,Final Mile,14,56,1134.01
2020-05-26,Amazon,Minneapolis,Final Mile,26,130,2674.43
2020-05-26,Amazon,Tampa Bay,Final Mile,35,175,1951.3
2020-05-26,Amazon,Sacramento,Final Mile,11,55,1240.81
2020-05-26,Walmart,New York,Middle Mile,33,165,726.55
2020-05-26,Walmart,Milwaukee,Middle Mile,19,95,1479.18
2020-05-26,Amazon,Houston,Final Mile,19,95,512.01
2020-05-26,Target,Atlanta,Middle Mile,33,132,1117.22
2020-05-26,Costco,Birmingham,First Mile,6,30,468.48
2020-05-26,Walmart,Chicago,Middle Mile,45,270,6361.32
2020-05-26,Costco,Los Angeles,First Mile,15,75,1734.41
2020-05-26,Costco,Sacramento,First Mile,10,50,799.69
2020-05-26,Target,Seattle,Middle Mile,24,120,2986.9
2020-05-26,Target,Chicago,Middle Mile,46,230,2764.74
2020-05-26,Costco,Atlanta,First Mile,21,84,2982.7
2020-05-26,Target,Sacramento,Middle Mile,37,185,1415.47
2020-05-26,Target,Nashville,Middle Mile,37,148,1828.87
2020-05-26,Target,Tampa Bay,Middle Mile,21,105,430.22
2020-05-26,Target,Detroit,Middle Mile,32,128,668.49
2020-05-26,Target,Milwaukee,Middle Mile,40,200,1405.18
2020-05-27,Home Goods,Sacramento,Middle Mile,16,80,338.66
2020-05-27,Home Goods,Los Angeles,Middle Mile,14,56,567.1
2020-05-27,Home Goods,Detroit,Middle Mile,19,95,614.88
2020-05-27,Home Goods,Tampa Bay,Middle Mile,9,45,376.88
2020-05-27,Chick-Fil-A,Houston,Final Mile,14,56,786.63
2020-05-27,Home Goods,Miami,Middle Mile,13,52,618.14
2020-05-27,Costco,Nashville,First Mile,6,30,939.91
2020-05-27,Home Depot,Atlanta,Final Mile,20,100,4577.11
2020-05-27,Home Depot,Sacramento,Final Mile,15,75,3393.2
2020-05-27,Home Depot,San Diego,Final Mile,18,72,987.53
2020-05-27,Home Depot,Birmingham,Final Mile,6,30,2248.6
2020-05-27,Costco,Seattle,First Mile,6,36,775.96
2020-05-27,Chick-Fil-A,Los Angeles,Final Mile,9,45,674.44
2020-05-27,Home Depot,San Francisco,Final Mile,13,65,4694.67
2020-05-27,Chick-Fil-A,Detroit,Final Mile,15,75,568.96
2020-05-27,Starbucks,Seattle,Middle Mile,17,85,1294.66
2020-05-27,Chipotle,Seattle,Final Mile,20,100,485.01
2020-05-27,Lowes,Milwaukee,Final Mile,4,20,600.52
2020-05-27,Lowes,Detroit,Final Mile,5,30,245.53
2020-05-27,Lowes,Chicago,Final Mile,12,60,3119.84
2020-05-27,Lowes,Sacramento,Final Mile,10,50,2056.49
2020-05-27,Shein,Houston,Middle Mile,6,30,334.96
2020-05-27,Shein,New York,Middle Mile,8,40,792.98
2020-05-27,Shein,Los Angeles,Middle Mile,4,20,130.1
2020-05-27,Shein,Dallas,Middle Mile,17,102,2134.09
2020-05-27,Starbucks,Houston,Middle Mile,16,80,835.54
2020-05-27,Starbucks,San Francisco,Middle Mile,16,80,569.13
2020-05-27,Starbucks,New York,Middle Mile,13,65,400.64
2020-05-27,Starbucks,Atlanta,Middle Mile,6,30,447.65
2020-05-27,Starbucks,Miami,Middle Mile,17,102,443.39
2020-05-27,Chick-Fil-A,San Francisco,Final Mile,6,36,328.38
2020-05-27,Costco,Dallas,First Mile,6,36,774.01
2020-05-27,Costco,Detroit,First Mile,3,15,313.26
2020-05-27,Costco,San Diego,First Mile,10,50,1109.01
2020-05-27,Costco,Minneapolis,First Mile,8,48,1895.68
2020-05-27,Amazon,Chicago,Final Mile,18,90,987.2
2020-05-27,Amazon,Atlanta,Final Mile,19,95,2139.12
2020-05-27,Amazon,Los Angeles,Final Mile,14,84,1443.07
2020-05-27,Amazon,San Diego,Final Mile,19,95,637.74
2020-05-27,Amazon,Houston,Final Mile,9,45,242.53
2020-05-27,Amazon,Birmingham,Final Mile,8,40,600.47
2020-05-27,Amazon,Nashville,Final Mile,7,35,708.76
2020-05-27,Amazon,Minneapolis,Final Mile,13,39,802.33
2020-05-27,Amazon,Tampa Bay,Final Mile,17,85,947.77
2020-05-27,Amazon,Sacramento,Final Mile,5,25,564.0
2020-05-27,Walmart,New York,Middle Mile,16,80,352.27
2020-05-27,Walmart,Milwaukee,Middle Mile,9,45,700.66
2020-05-27,Walmart,Chicago,Middle Mile,22,110,2591.65
2020-05-27,Target,Atlanta,Middle Mile,16,64,541.68
2020-05-27,Amazon,Dallas,Final Mile,19,95,2144.57
2020-05-27,Target,San Francisco,Middle Mile,10,60,606.42
2020-05-27,Target,Milwaukee,Middle Mile,20,100,702.59
2020-05-27,Costco,Chicago,First Mile,3,15,569.05
2020-05-27,Costco,New York,First Mile,8,40,594.22
2020-05-27,Costco,Sacramento,First Mile,5,25,399.85
2020-05-27,Costco,San Francisco,First Mile,5,20,711.47
2020-05-27,Costco,Atlanta,First Mile,10,50,1775.42
2020-05-27,Target,Dallas,Middle Mile,17,85,652.59
2020-05-27,Costco,Birmingham,First Mile,3,15,234.24
2020-05-27,Target,Chicago,Middle Mile,23,92,1105.9
2020-05-27,Target,Sacramento,Middle Mile,18,90,688.61
2020-05-27,Target,Nashville,Middle Mile,18,90,1112.15
2020-05-27,Target,Tampa Bay,Middle Mile,10,50,204.87
2020-05-27,Target,Detroit,Middle Mile,16,80,417.81
2020-05-27,Target,Seattle,Middle Mile,12,60,1493.45
2020-05-28,Chick-Fil-A,San Francisco,Final Mile,6,36,328.38
2020-05-28,Chick-Fil-A,Houston,Final Mile,14,84,1179.94
2020-05-28,Chick-Fil-A,Tampa Bay,Final Mile,14,70,696.94
2020-05-28,Home Goods,Houston,Middle Mile,11,55,793.03
2020-05-28,Home Goods,New York,Middle Mile,6,30,544.05
2020-05-28,T.J. Maxx,Chicago,Middle Mile,15,60,542.05
2020-05-28,Home Depot,Chicago,Final Mile,20,100,7298.48
2020-05-28,Home Depot,Seattle,Final Mile,6,24,831.2
2020-05-28,Home Depot,Sacramento,Final Mile,15,75,3393.2
2020-05-28,Home Depot,Dallas,Final Mile,18,90,1805.56
2020-05-28,Home Depot,Milwaukee,Final Mile,9,54,1947.65
2020-05-28,Chipotle,Detroit,Final Mile,7,35,153.06
2020-05-28,T.J. Maxx,Seattle,Middle Mile,8,32,324.49
2020-05-28,Chipotle,Houston,Final Mile,15,75,1129.37
2020-05-28,Home Depot,Tampa Bay,Final Mile,11,33,2407.88
2020-05-28,Lowes,Milwaukee,Final Mile,4,20,600.52
2020-05-28,Lowes,Detroit,Final Mile,5,25,204.61
2020-05-28,Lowes,Sacramento,Final Mile,10,50,2056.49
2020-05-28,Shein,Houston,Middle Mile,6,30,334.96
2020-05-28,Shein,Tampa Bay,Middle Mile,16,80,1838.28
2020-05-28,Shein,New York,Middle Mile,8,40,792.98
2020-05-28,Starbucks,San Diego,Middle Mile,16,96,1683.5
2020-05-28,Shein,Los Angeles,Middle Mile,4,20,130.1
2020-05-28,Shein,Sacramento,Middle Mile,7,35,349.67
2020-05-28,Shein,Nashville,Middle Mile,12,60,1301.51
2020-05-28,Starbucks,Houston,Middle Mile,16,80,835.54
2020-05-28,Starbucks,Chicago,Middle Mile,17,68,1095.1
2020-05-28,Starbucks,New York,Middle Mile,13,65,400.64
2020-05-28,Starbucks,Nashville,Middle Mile,16,80,1228.04
2020-05-28,Chipotle,San Francisco,Final Mile,14,84,610.35
2020-05-28,Costco,Nashville,First Mile,6,24,751.93
2020-05-28,Amazon,Birmingham,Final Mile,8,40,600.47
2020-05-28,Costco,San Diego,First Mile,10,50,1109.01
2020-05-28,Costco,Detroit,First Mile,3,15,313.26
2020-05-28,Amazon,Chicago,Final Mile,18,90,987.2
2020-05-28,Amazon,Atlanta,Final Mile,19,95,2139.12
2020-05-28,Amazon,San Francisco,Final Mile,13,65,325.74
2020-05-28,Amazon,Los Angeles,Final Mile,14,70,1202.56
2020-05-28,Amazon,San Diego,Final Mile,19,95,637.74
2020-05-28,Amazon,Houston,Final Mile,9,45,242.53
2020-05-28,Amazon,Nashville,Final Mile,7,35,708.76
2020-05-28,Amazon,Minneapolis,Final Mile,13,52,1069.77
2020-05-28,Amazon,Dallas,Final Mile,19,95,2144.57
2020-05-28,Amazon,Tampa Bay,Final Mile,17,51,568.66
2020-05-28,Amazon,Sacramento,Final Mile,5,25,564.0
2020-05-28,Walmart,New York,Middle Mile,16,80,352.27
2020-05-28,Walmart,Milwaukee,Middle Mile,9,45,700.66
2020-05-28,Amazon,New York,Final Mile,7,35,813.84
2020-05-28,Target,Atlanta,Middle Mile,16,80,677.1
2020-05-28,Walmart,Chicago,Middle Mile,22,110,2591.65
2020-05-28,Costco,Birmingham,First Mile,3,15,234.24
2020-05-28,Costco,Houston,First Mile,4,20,281.73
2020-05-28,Costco,Sacramento,First Mile,5,20,319.88
2020-05-28,Costco,Milwaukee,First Mile,4,20,222.04
2020-05-28,Costco,Miami,First Mile,9,54,1827.35
2020-05-28,Costco,Atlanta,First Mile,10,50,1775.42
2020-05-28,Costco,San Francisco,First Mile,5,25,889.34
2020-05-28,Target,Los Angeles,Middle Mile,10,40,585.37
2020-05-28,Target,Seattle,Middle Mile,12,72,1792.14
2020-05-28,Target,Chicago,Middle Mile,23,115,1382.37
2020-05-28,Target,Sacramento,Middle Mile,18,90,688.61
2020-05-28,Target,Nashville,Middle Mile,18,108,1334.58
2020-05-28,Target,Detroit,Middle Mile,16,96,501.37
2020-05-29,Chipotle,Dallas,Final Mile,8,40,543.97
2020-05-29,Chipotle,Milwaukee,Final Mile,10,50,705.47
2020-05-29,Chipotle,Miami,Final Mile,5,25,419.98
2020-05-29,Chipotle,Chicago,Final Mile,21,105,1464.18
2020-05-29,Chipotle,Houston,Final Mile,15,75,1129.37
2020-05-29,Chipotle,New York,Final Mile,17,85,1122.37
2020-05-29,Chipotle,Detroit,Final Mile,7,35,153.06
2020-05-29,T.J. Maxx,Milwaukee,Middle Mile,21,105,415.94
2020-05-29,Chick-Fil-A,Los Angeles,Final Mile,9,45,674.44
2020-05-29,Home Goods,Birmingham,Middle Mile,15,75,524.88
2020-05-29,Home Goods,Los Angeles,Middle Mile,14,70,708.88
2020-05-29,Home Goods,Detroit,Middle Mile,19,76,491.9
2020-05-29,Home Goods,Sacramento,Middle Mile,16,96,406.39
2020-05-29,Lowes,Milwaukee,Final Mile,4,20,600.52
2020-05-29,Chick-Fil-A,Detroit,Final Mile,15,75,568.96
2020-05-29,Lowes,Detroit,Final Mile,5,30,245.53
2020-05-29,Starbucks,Minneapolis,Middle Mile,8,40,600.93
2020-05-29,Shein,Tampa Bay,Middle Mile,16,80,1838.28
2020-05-29,Starbucks,Los Angeles,Middle Mile,18,54,828.94
2020-05-29,T.J. Maxx,Chicago,Middle Mile,15,75,677.57
2020-05-29,Starbucks,Tampa Bay,Middle Mile,7,28,121.28
2020-05-29,Starbucks,San Diego,Middle Mile,16,96,1683.5
2020-05-29,Starbucks,Atlanta,Middle Mile,6,30,447.65
2020-05-29,Starbucks,Birmingham,Middle Mile,17,85,823.59
2020-05-29,Shein,Houston,Middle Mile,6,30,334.96
2020-05-29,Starbucks,Nashville,Middle Mile,16,80,1228.04
2020-05-29,Starbucks,Chicago,Middle Mile,17,102,1642.66
2020-05-29,Starbucks,San Francisco,Middle Mile,16,64,455.3
2020-05-29,Shein,Milwaukee,Middle Mile,16,80,1846.29
2020-05-29,Shein,Nashville,Middle Mile,12,60,1301.51
2020-05-29,Shein,Chicago,Middle Mile,12,60,813.22
2020-05-29,Shein,Los Angeles,Middle Mile,4,20,130.1
2020-05-29,Starbucks,New York,Middle Mile,13,52,320.51
2020-05-29,Home Depot,Seattle,Final Mile,6,30,1039.0
2020-05-29,Home Depot,Atlanta,Final Mile,20,100,4577.11
2020-05-29,Amazon,Los Angeles,Final Mile,14,70,1202.56
2020-05-29,Target,Milwaukee,Middle Mile,20,100,702.59
2020-05-29,Target,Atlanta,Middle Mile,16,80,677.1
2020-05-29,Walmart,Milwaukee,Middle Mile,9,45,700.66
2020-05-29,Walmart,New York,Middle Mile,16,80,352.27
2020-05-29,Amazon,Tampa Bay,Final Mile,17,85,947.77
2020-05-29,Amazon,Dallas,Final Mile,19,76,1715.66
2020-05-29,Target,Detroit,Middle Mile,16,80,417.81
